#Procedure: <__main__.IVProcedure>
#Parameters:
#	Current Step: 1e-05 A
#	Delay Time: 20 ms
#	Maximum Current: 0.001 A
#	Minimum Current: -0.001 A
#Data:
Current (A),Voltage (V),Resistance (ohm)
0.0,-0.00221256428,nan
1e-05,-0.00151250037,-151.250037
2e-05,-0.000925066455,-46.253322749999995
3.0000000000000004e-05,-0.000431437113,-14.381237099999998
4e-05,0.000161067601,4.026690025
5e-05,0.000735904763,14.718095259999998
6.000000000000001e-05,0.00121683627,20.2806045
7.000000000000001e-05,0.00177796121,25.399445857142855
8e-05,0.00223860457,27.982557124999996
9e-05,0.00293439645,32.604405
0.0001,0.00340860922,34.086092199999996
0.00011,0.00390643843,35.513076636363635
0.00012000000000000002,0.00436139957,36.34499641666666
0.00013000000000000002,0.00495849921,38.14230161538461
0.00014000000000000001,0.00555810787,39.70077049999999
0.00015000000000000001,0.00606886744,40.45911626666666
0.00016,0.00663421775,41.463860937499994
0.00017,0.0072206271,42.474277058823525
0.00018,0.0213806237,118.78124277777778
0.00019,0.0217677715,114.56721842105263
0.0002,0.0222414406,111.20720299999999
0.00021,0.0227035481,108.1121338095238
0.00022,0.0234158604,106.43572909090908
0.00023,0.024159086,105.03950434782608
0.00024000000000000003,0.0247339058,103.05794083333332
0.00025,0.0252464586,100.9858344
0.00026000000000000003,0.0257204114,98.92465923076922
0.00027,0.0262558765,97.24398703703704
0.00028000000000000003,0.0102778699,36.70667821428571
0.00029,0.010766465,37.12574137931034
0.00030000000000000003,0.0112620489,37.540163
0.00031,0.0118743341,38.3043035483871
0.00032,0.0124221162,38.819113124999994
0.00033000000000000005,0.0128314604,38.88321333333332
0.00034,0.013280784,39.0611294117647
0.00035000000000000005,0.0138345325,39.52723571428571
0.00036,0.0144610054,40.16945944444444
0.00037000000000000005,0.015026614,40.612470270270265
0.00038,0.0154229493,40.58670868421053
0.00039000000000000005,0.0160418098,41.13284564102564
0.0004,0.0166404447,41.601111749999994
0.00041000000000000005,0.0170397684,41.56041073170731
0.00042,0.0175764177,41.848613571428565
0.00043000000000000004,0.0181541292,42.21890511627907
0.00044,0.0185688891,42.202020681818176
0.00045000000000000004,0.0191485238,42.55227511111111
0.00046,0.0197214834,42.872789999999995
0.00047000000000000004,0.0203719801,43.34463851063829
0.00048000000000000007,0.0207101215,43.14608645833333
0.0004900000000000001,0.0211781508,43.22071591836734
0.0005,0.0218638371,43.727674199999996
0.00051,0.022349458,43.822466666666664
0.0005200000000000001,0.0227038715,43.66129134615384
0.0005300000000000001,0.0233914155,44.13474622641508
