#Procedure: <__main__.IVProcedure>
#Parameters:
#	Current Step: 2e-05 A
#	Delay Time: 20 ms
#	Maximum Current: 0.001 A
#	Minimum Current: -0.001 A
#Data:
Current (A),Voltage (V),Resistance (ohm)
0.0008199999999999995,-5.44121503,-6635.628085365858
0.0007999999999999995,-5.46711408,-6833.892600000005
0.0007799999999999994,-5.49297,-7042.269230769235
0.0007599999999999994,-5.51881093,-7261.593328947374
0.0007399999999999993,-5.54422096,-7492.190486486493
0.0007199999999999993,-5.5695547,-7735.492638888897
0.0006999999999999992,-5.59468865,-7992.412357142866
0.0006799999999999992,-5.61957468,-8264.080411764717
0.0006599999999999991,-5.64458286,-8552.398272727283
0.0006399999999999991,-5.66960284,-8858.754437500013
0.000619999999999999,-5.69481988,-9185.193354838724
0.000599999999999999,-5.71958468,-9532.641133333349
0.0005799999999999989,-5.74420327,-9903.798741379329
0.0005599999999999989,-5.76907023,-10301.91112500002
0.0005399999999999988,-5.79357802,-10728.848185185208
0.0005199999999999988,-5.81782472,-11188.124461538488
0.0004999999999999987,-5.84104978,-11682.09956000003
0.00047999999999999866,-5.8641645,-12217.009375000034
0.0004599999999999986,-5.88820266,-12800.44056521743
0.00043999999999999855,-5.91236219,-13437.186795454589
0.0004199999999999985,-5.93633419,-14134.129023809575
0.00039999999999999845,-5.96035114,-14900.877850000059
0.0003799999999999984,-5.98418919,-15747.866289473752
0.00035999999999999834,-6.00801226,-16688.922944444523
0.0003399999999999983,-6.03036415,-17736.36514705891
0.00031999999999999824,-6.05276054,-18914.876687500106
0.0002999999999999982,-6.07597288,-20253.242933333455
0.00027999999999999813,-6.09917206,-21782.757357143
0.0002599999999999981,-6.12226272,-23547.16430769248
0.00023999999999999803,-6.1452394,-25605.16416666688
0.00021999999999999797,-6.16834277,-28037.92168181844
0.00019999999999999792,-6.19097664,-30954.88320000032
0.00017999999999999787,-6.21336939,-34518.71883333375
0.00015999999999999782,-6.23575988,-38973.49925000053
0.00013999999999999777,-6.25765271,-44697.519357143574
0.00011999999999999771,-6.27950149,-52329.17908333433
9.999999999999766e-05,-6.30111916,-63011.191600001475
7.999999999999761e-05,-6.32267643,-79033.45537500236
5.9999999999997555e-05,-6.34383203,-105730.53383333764
3.99999999999975e-05,-6.36469549,-159117.38725000992
1.999999999999745e-05,-6.38560209,-319280.1045000407
-2.6020852139652106e-18,-6.4016747,nan
-2.0000000000002655e-05,-5.97342472,298671.23599996034
-4.000000000000271e-05,-4.4583707,111459.26749999245
-6.000000000000276e-05,-1.9192152,31986.91999999853
-8.000000000000281e-05,-1.20757664,15094.707999999471
-0.00010000000000000286,-0.837881933,8378.81932999976
-0.00012000000000000292,-0.830404768,6920.039733333165
-0.00014000000000000297,-0.796412587,5688.661335714165
-0.00016000000000000302,-0.716722126,4479.513287499915
-0.00018000000000000307,-0.540103679,3000.575994444393
-0.00020000000000000313,-0.109521283,547.6064149999914
-0.00022000000000000318,-0.02768101,125.8227727272709
-0.00024000000000000323,-0.071638062,298.491924999996
-0.0002600000000000033,-0.0764812175,294.15852884615015
-0.00028000000000000334,-0.106090073,378.8931178571383
-0.0003000000000000034,-0.0196281914,65.42730466666593
-0.00032000000000000344,-0.0735618263,229.8807071874975
-0.0003400000000000035,-0.101730567,299.2075499999969
-0.00036000000000000355,-0.0269848408,74.95789111111037
-0.0003800000000000036,-0.0873458321,229.85745289473468
-0.00040000000000000365,-0.0303174384,75.79359599999931
-0.0004200000000000037,-0.0973429425,231.76891071428366
-0.00044000000000000376,-0.0310774037,70.63046295454485
-0.0004600000000000038,-0.0981152962,213.29412217391126
-0.00048000000000000386,-0.0296461266,61.7627637499995
-0.0005000000000000039,-0.0963576926,192.7153851999985
-0.000520000000000004,-0.0268179474,51.572975769230375
-0.000540000000000004,-0.0931924978,172.57869962962835
-0.0005600000000000041,-0.0299048516,53.401520714285326
-0.0005800000000000041,-0.0963673386,166.15058379310227
-0.0006000000000000042,-0.0312601286,52.10021433333297
-0.0006200000000000042,-0.09469006,152.7259032258054
-0.0006400000000000043,-0.0303404202,47.40690656249968
-0.0006600000000000043,-0.0969787952,146.9375684848475
-0.0006800000000000044,-0.0198544774,29.197760882352753
-0.0007000000000000044,-0.0870616826,124.37383228571349
-0.0007200000000000045,-0.0307703104,42.736542222221956
-0.0007400000000000045,-0.0227935388,30.802079459459268
-0.0007600000000000046,-0.0929893827,122.35445092105189
-0.0007800000000000046,-0.0298056813,38.212411923076694
-0.0008000000000000047,-0.0985328628,123.16607849999927
-0.0008200000000000048,-0.0268955192,32.799413658536395
-0.0008400000000000048,-0.0954104924,113.58391952380887
-0.0008600000000000049,-0.0309436667,35.98100779069747
-0.0008800000000000049,-0.0998377817,113.45202465909028
-0.000900000000000005,-0.0218375367,24.263929666666535
-0.000920000000000005,-0.0907716854,98.66487543478206
-0.0009400000000000051,-0.0311234003,33.11000031914876
-0.0009600000000000051,-0.101383475,105.60778645833277
-0.0009800000000000052,-0.0226823606,23.145265918367226
-0.001,-0.091699403,91.699403
-0.00098,-0.0322047425,32.861982142857144
-0.0009599999999999999,-0.102809691,107.093428125
-0.0009399999999999999,-0.021505093,22.8777585106383
-0.0009199999999999998,-0.0892173385,96.97536793478264
-0.0008999999999999998,-0.0299803556,33.311506222222235
-0.0008799999999999997,-0.0970814232,110.31979909090913
-0.0008599999999999997,-0.0279081211,32.45130360465117
-0.0008399999999999996,-0.0949669382,113.05587880952386
-0.0008199999999999995,-0.0298969024,36.459637073170754
-0.0007999999999999995,-0.0965340721,120.66759012500009
-0.0007799999999999994,-0.0322151868,41.301521538461564
-0.0007599999999999994,-0.0997332248,131.22792736842118
-0.0007399999999999993,-0.0250329418,33.82829972972976
-0.0007199999999999993,-0.093131766,129.34967500000013
-0.0006999999999999992,-0.0301106566,43.01522371428576
-0.0006799999999999992,-0.0972600985,143.02955661764724
-0.0006599999999999991,-0.0304780331,46.17883803030309
-0.0006399999999999991,-0.0975438757,152.41230578125024
-0.000619999999999999,-0.0294570753,47.511411774193625
-0.000599999999999999,-0.0950516595,158.41943250000026
-0.0005799999999999989,-0.0330118964,56.917062758620794
-0.0005599999999999989,-0.0998703041,178.33982875000035
-0.0005399999999999988,-0.0204796739,37.92532203703712
-0.0005199999999999988,-0.0880003993,169.23153711538504
-0.0004999999999999987,-0.0296592692,59.31853840000016
-0.00047999999999999866,-0.0966539728,201.36244333333389
-0.0004599999999999986,-0.0299612926,65.1332447826089
-0.00043999999999999855,-0.0967850751,219.96607977272802
-0.0004199999999999985,-0.0305061212,72.63362190476217
-0.00039999999999999845,-0.0977051273,244.26281825000095
-0.0003799999999999984,-0.0300961562,79.20041105263192
-0.00035999999999999834,-0.0954616074,265.17113166666786
-0.0003399999999999983,-0.0309415912,91.00468000000046
-0.00031999999999999824,-0.0974460872,304.5190225000017
-0.0002999999999999982,-0.0211297587,70.43252900000043
-0.00027999999999999813,-0.088065585,314.5199464285735
-0.0002599999999999981,-0.030709636,118.11398461538548
-0.00023999999999999803,-0.0975164868,406.31869500000334
-0.00021999999999999797,-0.0301226752,136.92125090909218
-0.00019999999999999792,-0.0967351725,483.675862500005
-0.00017999999999999787,-0.0328811425,182.67301388889106
-0.00015999999999999782,-0.099508182,621.9261375000085
-0.00013999999999999777,-0.0294085066,210.06076142857478
-0.00011999999999999771,-0.0953929075,794.9408958333485
-9.999999999999766e-05,-0.0294318289,294.31828900000687
-7.999999999999761e-05,-0.0952248358,1190.3104475000357
-5.9999999999997555e-05,-0.0309495005,515.8250083333544
-3.99999999999975e-05,-0.0985004273,2462.5106825001535
-1.999999999999745e-05,-0.0297287316,1486.4365800001895
