#Procedure: <__main__.IVProcedure>
#Parameters:
#	Current Step: 1e-06 A
#	Delay Time: 20 ms
#	Maximum Current: 0.0001 A
#	Minimum Current: -0.0001 A
#Data:
Current (A),Voltage (V),Resistance (ohm)
5.200000000000014e-05,2.25047044,43278.27769230757
5.100000000000014e-05,2.24870718,44092.297647058695
5.0000000000000145e-05,2.24162747,44832.54939999987
4.900000000000015e-05,2.23892138,45692.27306122435
4.800000000000015e-05,2.2361025,46585.468749999854
4.700000000000015e-05,2.23283763,47507.183617021125
4.6000000000000156e-05,2.22748284,48423.53999999983
4.500000000000016e-05,2.2258717,49463.81555555538
4.400000000000016e-05,2.22604543,50591.94159090891
4.3000000000000164e-05,2.22063633,51642.705348837015
4.200000000000017e-05,2.21811859,52812.34738095217
4.100000000000017e-05,2.22008809,54148.48999999977
4.000000000000017e-05,2.22705846,55676.46149999976
3.9000000000000175e-05,2.21469952,56787.167179486925
3.800000000000018e-05,2.21778067,58362.64921052603
3.700000000000018e-05,2.20999895,59729.70135135106
3.6000000000000184e-05,2.20643312,61289.80888888857
3.500000000000019e-05,2.20193871,62912.53457142823
3.400000000000019e-05,2.19435534,64539.862941176114
3.300000000000019e-05,2.20192972,66725.14303030264
3.2000000000000195e-05,2.19378475,68555.77343749958
3.10000000000002e-05,2.19019767,70651.53774193503
3.00000000000002e-05,2.18257479,72752.49299999951
2.9000000000000203e-05,2.18398877,75309.95758620636
2.8000000000000206e-05,2.18006911,77859.611071428
2.700000000000021e-05,2.17661634,80615.41999999937
2.6000000000000212e-05,2.17457328,83637.43384615317
2.5000000000000215e-05,2.17045684,86818.27359999926
2.4000000000000217e-05,2.16711814,90296.58916666584
2.300000000000022e-05,2.16349128,94064.83826086867
2.2000000000000223e-05,2.15812051,98096.38681818082
2.1000000000000226e-05,2.15476037,102607.63666666557
2.000000000000023e-05,2.15192015,107596.00749999877
1.900000000000023e-05,2.14758639,113030.86263157756
1.8000000000000234e-05,2.14544343,119191.30166666511
1.7000000000000237e-05,2.14204678,126002.75176470411
1.600000000000024e-05,2.13636679,133522.924374998
1.5000000000000243e-05,2.13302236,142201.49066666438
1.4000000000000245e-05,2.1301291,152152.0785714259
1.3000000000000248e-05,2.1246004,163430.79999999687
1.2000000000000251e-05,2.12229925,176858.27083332965
1.1000000000000254e-05,2.11503191,192275.62818181375
1.0000000000000257e-05,2.1102824,211028.23999999458
9.00000000000026e-06,2.1055991,233955.4555555488
8.000000000000262e-06,2.10024204,262530.2549999914
7.000000000000265e-06,2.09375934,299108.4771428458
6.000000000000268e-06,2.08802758,348004.59666665114
5.000000000000271e-06,2.08014569,416029.1379999775
4.000000000000273e-06,2.07665833,519164.5824999645
3.000000000000276e-06,2.06933495,689778.3166666032
2.000000000000279e-06,2.05319939,1026599.6949998569
1.0000000000002818e-06,1.90820318,1908203.1799994623
2.846030702774449e-19,1.27279059,nan
-9.999999999997126e-07,-3.00836135,3008361.3500008644
-1.99999999999971e-06,-13.4978558,6748927.900000979
-2.999999999999707e-06,-17.5464848,5848828.266667238
-3.999999999999704e-06,-22.1282822,5532070.55000041
-4.999999999999701e-06,-26.0421211,5208424.220000311
-5.999999999999699e-06,-28.7178774,4786312.900000241
-6.999999999999696e-06,-29.7989768,4256996.68571447
-7.999999999999693e-06,-29.9447455,3743093.1875001434
-8.99999999999969e-06,-29.9658362,3329537.35555567
-9.999999999999687e-06,-29.9657936,2996579.360000094
-1.0999999999999685e-05,-29.965743,2724158.454545533
-1.1999999999999682e-05,-29.9656994,2497141.616666733
-1.2999999999999679e-05,-29.9656729,2305051.7615385186
-1.3999999999999676e-05,-29.9657023,2140407.307142907
-1.4999999999999673e-05,-29.9657529,1997716.8600000434
-1.599999999999967e-05,-29.9657215,1872857.5937500386
-1.6999999999999668e-05,-29.9657762,1762692.7176470933
-1.7999999999999665e-05,-29.9657458,1664763.6555555866
-1.8999999999999662e-05,-29.9657185,1577143.0789473965
-1.999999999999966e-05,-29.9657469,1498287.3450000256
-2.0999999999999657e-05,-29.9657286,1426939.4571428804
-2.1999999999999654e-05,-29.9658198,1362082.7181818394
-2.299999999999965e-05,-29.9657738,1302859.7304348024
-2.3999999999999648e-05,-29.9657475,1248572.8125000182
-2.4999999999999645e-05,-29.965705,1198628.200000017
-2.5999999999999643e-05,-29.9656776,1152526.0615384774
-2.699999999999964e-05,-29.9656462,1109838.7481481628
-2.7999999999999637e-05,-29.9657191,1070204.2535714426
-2.8999999999999634e-05,-29.9656695,1033298.9482758751
-2.999999999999963e-05,-29.9657647,998858.8233333456
-3.099999999999963e-05,-29.9657668,966637.638709689
-3.1999999999999626e-05,-29.9657911,936430.971875011
-3.299999999999962e-05,-29.9656388,908049.660606071
-3.399999999999962e-05,-29.9657016,881344.1647058922
-3.499999999999962e-05,-29.9656631,856161.8028571522
-3.5999999999999615e-05,-29.9657634,832382.3166666756
-3.699999999999961e-05,-29.9657422,809884.9243243329
-3.799999999999961e-05,-28.1975113,742039.7710526392
-3.8999999999999606e-05,-27.9472181,716595.3358974431
-3.9999999999999603e-05,-27.954582,698864.5500000069
-4.09999999999996e-05,-27.9540582,681806.2975609822
-4.19999999999996e-05,-27.955206,665600.1428571492
-4.2999999999999595e-05,-27.9563383,650147.4023255875
-4.399999999999959e-05,-27.955538,635353.1363636423
-4.499999999999959e-05,-27.9578265,621285.033333339
-4.599999999999959e-05,-27.9641105,607915.4456521794
-4.6999999999999584e-05,-27.9691869,595089.0829787287
-4.799999999999958e-05,-27.9665104,582635.6333333384
-4.899999999999958e-05,-27.9676045,570767.4387755151
-4.9999999999999575e-05,-27.9666866,559333.7320000047
-5.099999999999957e-05,-27.9673127,548378.6803921615
-5.199999999999957e-05,-27.9677392,537841.1384615429
-5.299999999999957e-05,-27.9678189,527694.6962264194
-5.3999999999999564e-05,-27.9678716,517923.5481481523
-5.499999999999956e-05,-27.9681168,508511.2145454586
-5.599999999999956e-05,-27.9678159,499425.2839285754
-5.6999999999999556e-05,-27.9683954,490673.6035087757
-5.799999999999955e-05,-27.9676214,482200.36896552093
-5.899999999999955e-05,-27.9667532,474012.7661016985
-5.999999999999955e-05,-27.966501,466108.3500000035
-6.0999999999999545e-05,-27.9666023,458468.8901639379
-6.199999999999954e-05,-27.9671979,451083.8370967775
-6.299999999999954e-05,-27.9656464,443899.1492063525
-6.399999999999954e-05,-27.9658429,436966.2953125031
-6.499999999999953e-05,-27.9668195,430258.76153846463
-6.599999999999953e-05,-27.9671447,423744.61666666967
-6.699999999999953e-05,-27.9671376,417419.96417910745
-6.799999999999953e-05,-27.9675915,411288.11029412056
-6.899999999999952e-05,-27.9678903,405331.74347826367
-6.999999999999952e-05,-27.9677687,399539.5528571456
-7.099999999999952e-05,-27.9671812,393903.96056338295
-7.199999999999951e-05,-27.9667344,388426.8666666693
-7.299999999999951e-05,-27.9667377,383105.9958904135
-7.399999999999951e-05,-27.9667275,377928.7500000025
-7.49999999999995e-05,-27.9676697,372902.2626666691
-7.59999999999995e-05,-27.9680587,368000.77236842347
-7.69999999999995e-05,-27.9683292,363225.0545454569
-7.79999999999995e-05,-27.9675319,358558.1012820536
-7.89999999999995e-05,-27.9671662,354014.76202531875
-7.999999999999949e-05,-27.9675927,349594.9087500022
-8.099999999999949e-05,-27.9678905,345282.5987654343
-8.199999999999949e-05,-27.9675785,341068.030487807
-8.299999999999948e-05,-27.9669355,336951.03012048407
-8.399999999999948e-05,-27.9680104,332952.5047619068
-8.499999999999948e-05,-27.9674025,329028.2647058844
-8.599999999999947e-05,-27.9669882,325197.5372093043
-8.699999999999947e-05,-27.9671736,321461.7655172433
-8.799999999999947e-05,-27.9673509,317810.8056818201
-8.899999999999947e-05,-27.9678979,314246.0438202266
-8.999999999999946e-05,-27.9673873,310748.7477777796
-9.099999999999946e-05,-27.966744,307326.85714285896
-9.199999999999946e-05,-27.9666164,303984.960869567
-9.299999999999946e-05,-27.9660878,300710.6215053781
-9.399999999999945e-05,-27.9661243,297511.9606382996
-9.499999999999945e-05,-27.9666531,294385.8221052649
-9.599999999999945e-05,-27.9668051,291320.886458335
-9.699999999999944e-05,-27.9674757,288324.491752579
-9.799999999999944e-05,-27.9672204,285379.8000000016
-9.899999999999944e-05,-27.9676408,282501.42222222383
-9.999999999999944e-05,-27.9677371,279677.3710000016
-0.0001,-27.9669925,279669.925
-9.900000000000001e-05,-27.9675709,282500.71616161615
-9.800000000000001e-05,-27.967391,285381.5408163265
-9.700000000000001e-05,-27.9668551,288318.09381443297
-9.600000000000002e-05,-27.9665765,291318.50520833326
-9.500000000000002e-05,-27.9670436,294389.9326315789
-9.400000000000002e-05,-27.9674407,297525.96489361697
-9.300000000000002e-05,-27.9671712,300722.27096774185
-9.200000000000003e-05,-27.9673475,303992.90760869556
-9.100000000000003e-05,-27.9672006,307331.8747252746
-9.000000000000003e-05,-27.9671104,310745.671111111
-8.900000000000004e-05,-27.9678692,314245.7213483145
-8.800000000000004e-05,-27.9673283,317810.5488636362
-8.700000000000004e-05,-27.9664013,321452.88850574696
-8.600000000000004e-05,-27.9669889,325197.54534883704
-8.500000000000005e-05,-27.9677467,329032.3141176469
-8.400000000000005e-05,-27.967537,332946.8690476189
-8.300000000000005e-05,-27.9674458,336957.1783132528
-8.200000000000006e-05,-27.966845,341059.08536585345
-8.100000000000006e-05,-27.9668126,345269.29135802446
-8.000000000000006e-05,-27.966606,349582.5749999997
-7.900000000000006e-05,-27.966528,354006.6835443035
-7.800000000000007e-05,-27.9671161,358552.77051282016
-7.700000000000007e-05,-27.9660797,363195.84025973995
-7.600000000000007e-05,-27.966565,367981.1184210523
-7.500000000000007e-05,-27.9669368,372892.4906666663
-7.400000000000008e-05,-27.9668223,377930.03108108067
-7.300000000000008e-05,-27.9669631,383109.08356164343
-7.200000000000008e-05,-27.9677512,388440.98888888845
-7.100000000000009e-05,-27.9673126,393905.81126760517
-7.000000000000009e-05,-27.9667514,399525.0199999995
-6.900000000000009e-05,-27.9676732,405328.59710144874
-6.80000000000001e-05,-27.9675334,411287.25588235236
-6.70000000000001e-05,-27.967662,417427.7910447755
-6.60000000000001e-05,-27.9673571,423747.8348484842
-6.50000000000001e-05,-27.9673014,430266.17538461473
-6.40000000000001e-05,-27.9664484,436975.7562499993
-6.300000000000011e-05,-27.96743,443927.46031745954
-6.200000000000011e-05,-27.9675445,451089.42741935403
-6.1000000000000114e-05,-27.9673662,458481.41311475326
-6.000000000000012e-05,-27.9671231,466118.7183333324
-5.900000000000012e-05,-27.9662822,474004.7830508465
-5.800000000000012e-05,-27.9662002,482175.86551724037
-5.7000000000000125e-05,-27.9662306,490635.6245614024
-5.600000000000013e-05,-27.9657717,499388.78035714175
-5.500000000000013e-05,-27.9660858,508474.287272726
-5.4000000000000134e-05,-27.966024,517889.3333333321
-5.3000000000000136e-05,-27.9661455,527663.1226415081
-5.200000000000014e-05,-27.9662772,537813.0230769217
-5.100000000000014e-05,-27.966107,548355.0392156848
-5.0000000000000145e-05,-27.9667675,559335.3499999983
-4.900000000000015e-05,-27.966805,570751.1224489779
-4.800000000000015e-05,-27.9672529,582651.1020833314
-4.700000000000015e-05,-27.9669591,595041.6829787215
-4.6000000000000156e-05,-27.9670695,607979.7717391284
-4.500000000000016e-05,-27.9669044,621486.7644444422
-4.400000000000016e-05,-27.9665417,635603.2204545431
-4.3000000000000164e-05,-27.966248,650377.8604651138
-4.200000000000017e-05,-27.9661102,665859.766666664
-4.100000000000017e-05,-27.9669277,682120.1878048752
-4.000000000000017e-05,-27.9668143,699170.357499997
-3.9000000000000175e-05,-27.9664587,717088.6846153814
-3.800000000000018e-05,-27.9664541,735959.3184210492
-3.700000000000018e-05,-27.966057,755839.3783783746
-3.6000000000000184e-05,-27.9664075,776844.6527777738
-3.500000000000019e-05,-27.9665939,799045.5399999957
-3.400000000000019e-05,-27.966214,822535.7058823484
-3.300000000000019e-05,-27.9662849,847463.1787878739
-3.2000000000000195e-05,-27.9660985,873940.5781249948
-3.10000000000002e-05,-27.9659425,902127.1774193491
-3.00000000000002e-05,-27.965822,932194.0666666604
-2.9000000000000203e-05,-27.9655221,964328.3482758553
-2.8000000000000206e-05,-27.9654092,998764.6142857069
-2.700000000000021e-05,-27.9654771,1035758.4111111031
-2.6000000000000212e-05,-27.9654902,1075595.776923068
-2.5000000000000215e-05,-27.9658023,1118632.0919999904
-2.4000000000000217e-05,-27.9655733,1165232.2208333227
-2.300000000000022e-05,-27.9652937,1215882.3347825971
-2.2000000000000223e-05,-27.9654031,1271154.6863636235
-2.1000000000000226e-05,-27.9657587,1331702.795238081
-2.000000000000023e-05,-27.9662348,1398311.739999984
-1.900000000000023e-05,-27.9658529,1471886.9947368242
-1.8000000000000234e-05,-27.9661241,1553673.5611110907
-1.7000000000000237e-05,-27.9657858,1645046.2235293887
-1.600000000000024e-05,-27.9664929,1747905.8062499738
-1.5000000000000243e-05,-27.9661383,1864409.21999997
-1.4000000000000245e-05,-27.9656895,1997549.249999965
-1.3000000000000248e-05,-27.9660471,2151234.392307651
-1.2000000000000251e-05,-27.9663713,2330530.941666618
-1.1000000000000254e-05,-27.9667482,2542431.654545396
-1.0000000000000257e-05,-27.9659772,2796597.7199999285
-9.00000000000026e-06,-27.9669386,3107437.6222221325
-8.000000000000262e-06,-27.9668339,3495854.2374998857
-7.000000000000265e-06,-27.3101338,3901447.6857141377
-6.000000000000268e-06,-26.4236275,4403937.91666647
-5.000000000000271e-06,-25.320979,5064195.799999726
-4.000000000000273e-06,-24.0444183,6011104.5749995895
-3.000000000000276e-06,-22.3806843,7460228.099999312
-2.000000000000279e-06,-19.9909354,9995467.699998606
-1.0000000000002818e-06,-15.7349824,15734982.399995565
-2.846030702774449e-19,-3.2906561,nan
