#Procedure: <__main__.IVProcedure>
#Parameters:
#	Current Step: 2e-05 A
#	Delay Time: 20 ms
#	Maximum Current: 0.003 A
#	Minimum Current: -0.003 A
#Data:
Current (A),Voltage (V),Resistance (ohm)
0.0,0.000116178327,nan
2e-05,0.000123366798,6.168339899999999
4e-05,0.000122246915,3.056172875
6.000000000000001e-05,0.000141131044,2.3521840666666662
8e-05,0.000142262995,1.7782874374999997
0.0001,0.00014509564,1.4509564
0.00012000000000000002,0.000138878204,1.1573183666666664
0.00014000000000000001,0.000146430246,1.0459303285714285
0.00016,0.000150350087,0.9396880437499999
0.00018,0.000162249407,0.9013855944444443
0.0002,0.000159037601,0.795188005
0.00022,0.000160391317,0.7290514409090909
0.00024000000000000003,0.000159252828,0.6635534499999999
0.00026000000000000003,0.000161901423,0.6226977807692308
0.00028000000000000003,0.000169996058,0.6071287785714284
0.00030000000000000003,0.000171546985,0.5718232833333333
0.00032,0.000169974019,0.5311688093749999
0.00034,0.000183343726,0.5392462529411765
0.00036,0.000185042408,0.5140066888888889
0.00038,0.000181740588,0.4782647052631579
0.0004,0.000184985584,0.46246396
0.00042,0.000189121659,0.45028966428571426
0.00044,0.000198885815,0.4520132159090909
0.00046,0.000199539541,0.4337816108695652
0.00048000000000000007,0.000201281973,0.4193374437499999
0.0005,0.000202205235,0.40441046999999997
0.0005200000000000001,0.00022405377,0.43087263461538455
0.00054,0.000221051659,0.40935492407407403
0.0005600000000000001,0.00022239582,0.3971353928571428
0.00058,0.000232246971,0.4004258120689655
0.0006000000000000001,0.000243391997,0.4056533283333333
0.00062,0.000230255118,0.37137922258064515
0.00064,0.000250394411,0.39124126718749996
0.0006600000000000001,0.000247257028,0.3746318606060606
0.00068,0.000251181899,0.36938514558823526
0.0007000000000000001,0.000252592981,0.3608471157142856
0.00072,0.000257671931,0.35787768194444436
0.0007400000000000001,0.000257891181,0.3485015959459459
0.00076,0.000267386807,0.3518247460526316
0.0007800000000000001,0.000264770393,0.33944922179487175
0.0008,0.000284804087,0.35600510875
0.0008200000000000001,0.000299949417,0.3657919719512195
0.00084,0.000296044659,0.35243411785714285
0.0008600000000000001,0.000300400488,0.34930289302325573
0.00088,0.00030222891,0.34344194318181814
0.0009000000000000001,0.000306159314,0.3401770155555555
0.00092,0.000310708243,0.3377263510869565
0.0009400000000000001,0.000316729565,0.3369463457446808
0.0009600000000000001,0.000310491508,0.3234286541666666
0.0009800000000000002,0.00032059359,0.32713631632653056
0.001,0.000319973053,0.31997305299999995
0.00102,0.00032524611,0.31886873529411763
0.0010400000000000001,0.000338940168,0.32590400769230765
0.0010600000000000002,0.000344019118,0.324546337735849
0.00108,0.000352583436,0.32646614444444444
0.0011,0.000355322088,0.32302008
0.0011200000000000001,0.000359223828,0.32073556071428566
0.0011400000000000002,0.000365182293,0.32033534473684205
0.00116,0.000362760991,0.3127249922413793
0.00118,0.000372560349,0.31572910932203385
0.0012000000000000001,0.000376613453,0.31384454416666663
0.0012200000000000002,0.000378206031,0.3100049434426229
0.00124,0.000384220314,0.3098550919354839
0.00126,0.000396119642,0.3143806682539682
0.00128,0.000406441479,0.31753240546874995
0.0013000000000000002,0.000406132719,0.3124097838461538
0.0013200000000000002,0.000425973315,0.3227070568181818
0.00134,0.000437152036,0.32623286268656715
0.00136,0.000442499015,0.3253669227941176
0.0013800000000000002,0.00043365812,0.3142450144927536
0.0014000000000000002,0.000440457377,0.3146124121428571
0.00142,0.000444896682,0.31330752253521127
0.00144,0.000460866714,0.32004632916666664
0.0014600000000000001,0.000469364152,0.32148229589041094
0.0014800000000000002,0.000481158381,0.32510701418918914
0.0015,0.000493890823,0.3292605486666667
0.00152,0.000504705477,0.3320430769736842
0.0015400000000000001,0.000522094611,0.33902247467532465
0.0015600000000000002,0.000530514111,0.34007314807692307
0.00158,0.000541156281,0.34250397531645566
0.0016,0.000571648616,0.35728038500000003
0.0016200000000000001,0.00056951445,0.35155212962962956
0.0016400000000000002,0.000575817382,0.35110815975609755
0.0016600000000000002,0.000607154031,0.36575544036144575
0.00168,0.000635843086,0.3784780273809523
0.0017000000000000001,0.000691810151,0.4069471476470588
0.0017200000000000002,0.0284457675,16.53823691860465
0.0017400000000000002,0.0289962553,16.66451454022988
0.00176,0.0293897814,16.69873943181818
0.0017800000000000001,0.0297735226,16.72669808988764
0.0018000000000000002,0.0301355009,16.741944944444445
0.0018200000000000002,0.0305102899,16.76389554945055
0.00184,0.0308659624,16.77497956521739
0.00186,0.0312275475,16.789004032258063
0.0018800000000000002,0.031584594,16.800315957446806
0.0019000000000000002,0.0319319019,16.806264157894734
0.0019200000000000003,0.0322875512,16.816432916666663
0.00194,0.0326434921,16.826542319587627
0.0019600000000000004,0.032997462,16.835439795918365
0.00198,0.0333469813,16.841909747474748
0.002,0.0336944881,16.84724405
0.00202,0.0340441786,16.853553762376237
0.00204,0.034403233,16.864329901960783
0.00206,0.0347414938,16.86480281553398
0.0020800000000000003,0.0350955653,16.872867932692305
0.0021000000000000003,0.0354437657,16.877983666666662
0.0021200000000000004,0.0357872333,16.880770424528297
0.00214,0.0361318714,16.88405205607477
0.00216,0.0364789986,16.888425277777777
0.00218,0.0368327415,16.895752981651377
0.0022,0.0371820569,16.900934954545455
0.00222,0.0375250897,16.903193558558556
0.0022400000000000002,0.0378704171,16.90643620535714
0.0022600000000000003,0.0382248401,16.9136460619469
0.0022800000000000003,0.0385638247,16.913958201754383
0.0023000000000000004,0.0389200012,16.92173965217391
0.00232,0.0392521525,16.91903125
