#Procedure: <__main__.IVProcedure>
#Parameters:
#	Current Step: 1e-05 A
#	Delay Time: 20 ms
#	Maximum Current: 0.001 A
#	Minimum Current: -0.001 A
#Data:
Current (A),Voltage (V),Resistance (ohm)
0.0,1.06022914e-06,nan
1e-05,1.05821766e-06,0.10582176599999998
2e-05,1.0797405e-06,0.053987024999999994
3.0000000000000004e-05,1.07300204e-06,0.03576673466666666
4e-05,1.08044451e-06,0.027011112749999996
5e-05,1.08718297e-06,0.0217436594
6.000000000000001e-05,1.09814502e-06,0.018302416999999998
7.000000000000001e-05,1.10347544e-06,0.015763934857142854
8e-05,1.11795809e-06,0.013974476124999998
9e-05,1.13052983e-06,0.012561442555555555
0.0001,1.13616198e-06,0.011361619799999998
0.00011,1.15386299e-06,0.010489663545454546
0.00012000000000000002,1.16683703e-06,0.009723641916666666
0.00013000000000000002,1.16703818e-06,0.008977216769230769
0.00014000000000000001,1.17689443e-06,0.008406388785714284
0.00015000000000000001,1.18725354e-06,0.0079150236
0.00016,1.20626157e-06,0.007539134812499999
0.00017,1.21802872e-06,0.007164874823529411
0.00018,1.23572973e-06,0.006865165166666666
0.00019,1.257856e-06,0.006620294736842104
0.0002,1.25996805e-06,0.006299840249999999
0.00021,1.25986747e-06,0.005999368904761904
0.00022,1.2667065e-06,0.005757756818181818
0.00023,1.27605988e-06,0.005548086434782609
0.00024000000000000003,1.28139029e-06,0.005339126208333333
0.00025,1.28400521e-06,0.00513602084
0.00026000000000000003,1.3104552e-06,0.005040212307692307
0.00027,1.30844373e-06,0.004846087888888889
0.00028000000000000003,1.31910456e-06,0.004711087714285714
0.00029,1.34012449e-06,0.004621118931034483
0.00030000000000000003,1.35319909e-06,0.004510663633333333
0.00031,1.35591459e-06,0.004373918032258064
0.00032,1.3500813e-06,0.004219004062499999
0.00033000000000000005,1.36858689e-06,0.004147232999999999
0.00034,1.372811e-06,0.004037679411764706
0.00035000000000000005,1.39483667e-06,0.003985247628571428
0.00036,1.41183355e-06,0.003921759861111111
0.00037000000000000005,1.4227961e-06,0.0038453948648648644
0.00038,1.41585651e-06,0.0037259381842105264
0.00039000000000000005,1.43989366e-06,0.0036920350256410255
0.0004,1.46302565e-06,0.0036575641250000002
0.00041000000000000005,1.44572694e-06,0.003526163268292683
0.00042,1.46865778e-06,0.003496804238095238
0.00043000000000000004,1.45769523e-06,0.003389988906976744
0.00044,1.48746509e-06,0.003380602477272727
0.00045000000000000004,1.49872936e-06,0.0033305096888888884
0.00046,1.4908851e-06,0.0032410545652173913
0.00047000000000000004,1.52497964e-06,0.0032446375319148935
0.00048000000000000007,1.53916056e-06,0.0032065845
0.0004900000000000001,1.54489327e-06,0.0031528434081632647
0.0005,1.55977821e-06,0.00311955642
0.00051,1.56691895e-06,0.003072390098039215
0.0005200000000000001,1.57456257e-06,0.0030280049423076923
0.0005300000000000001,1.57878667e-06,0.002978842773584905
0.00054,1.61117146e-06,0.0029836508518518517
0.00055,1.61257949e-06,0.002931962709090909
0.0005600000000000001,1.60845575e-06,0.002872242410714285
0.0005700000000000001,1.61609937e-06,0.002835262052631578
0.00058,1.60845575e-06,0.002773199568965517
0.00059,1.65119965e-06,0.002798643474576271
0.0006000000000000001,1.63923136e-06,0.002732052266666666
0.0006100000000000001,1.65783752e-06,0.002717766426229508
0.00062,1.65019391e-06,0.0026616030806451614
0.00063,1.66135761e-06,0.0026370755714285716
0.00064,1.66608458e-06,0.00260325715625
0.0006500000000000001,1.69645789e-06,0.002609935215384615
0.0006600000000000001,1.68167426e-06,0.0025479913030303026
0.00067,1.69394428e-06,0.002528275044776119
0.00068,1.69776609e-06,0.0024967148382352942
0.0006900000000000001,1.70440397e-06,0.00247015068115942
0.0007000000000000001,1.69756494e-06,0.002425092771428571
0.00071,1.71788087e-06,0.0024195505211267606
0.00072,1.73869967e-06,0.0024148606527777776
0.0007300000000000001,1.7293463e-06,0.002368967534246575
0.0007400000000000001,1.73739221e-06,0.0023478273108108105
0.00075,1.75871388e-06,0.0023449518399999997
0.00076,1.7739013e-06,0.0023340806578947366
0.0007700000000000001,1.77953344e-06,0.0023110823896103894
0.0007800000000000001,1.77812541e-06,0.0022796479615384614
0.00079,1.79351322e-06,0.002270269898734177
0.0008,1.7955247e-06,0.002244405875
0.0008100000000000001,1.8240877e-06,0.0022519601234567903
0.0008200000000000001,1.82901582e-06,0.0022305070975609754
0.0008300000000000001,1.83122845e-06,0.0022062993373493972
0.00084,1.83444682e-06,0.002183865261904762
0.0008500000000000001,1.83585485e-06,0.0021598292352941174
0.0008600000000000001,1.84973366e-06,0.0021508530930232556
0.0008700000000000001,1.86713295e-06,0.0021461298275862067
0.00088,1.85848359e-06,0.0021119131704545454
0.0008900000000000001,1.87407255e-06,0.0021056994943820222
0.0009000000000000001,1.88443166e-06,0.0020938129555555553
