#Procedure: <__main__.IVProcedure>
#Parameters:
#	Current Step: 1e-05 A
#	Delay Time: 20 ms
#	Maximum Current: 0.001 A
#	Minimum Current: -0.001 A
#Data:
Current (A),Voltage (V),Resistance (ohm)
0.0005799999999999989,2.40517835,4146.859224137938
0.0005699999999999989,2.39996927,4210.47240350878
0.0005599999999999989,2.39461448,4276.097285714294
0.0005499999999999988,2.38913964,4343.890254545463
0.0005399999999999988,2.38366361,4414.1918703703805
0.0005299999999999988,2.37823209,4487.230358490577
0.0005199999999999988,2.37244711,4562.398288461549
0.0005099999999999987,2.3668593,4640.900588235306
0.0004999999999999987,2.3612485,4722.497000000012
0.0004899999999999987,2.35573733,4807.627204081646
0.00047999999999999866,2.35062784,4897.141333333347
0.00046999999999999863,2.34595799,4991.399978723419
0.0004599999999999986,2.34022314,5087.441608695667
0.0004499999999999986,2.33436416,5187.475911111127
0.00043999999999999855,2.32905487,5293.306522727291
0.0004299999999999985,2.32359637,5403.712488372112
0.0004199999999999985,2.31769397,5518.318976190496
0.0004099999999999985,2.31148453,5637.7671463414845
0.00039999999999999845,2.30682148,5767.053700000022
0.0003899999999999984,2.30159774,5901.532666666691
0.0003799999999999984,2.29565892,6041.2076842105525
0.00036999999999999837,2.28997155,6189.112297297325
0.00035999999999999834,2.28427076,6345.196555555585
0.0003499999999999983,2.2790946,6511.698857142888
0.0003399999999999983,2.2735927,6687.03735294121
0.00032999999999999826,2.26861071,6874.5779090909455
0.00031999999999999824,2.26247355,7070.229843750039
0.0003099999999999982,2.25684623,7280.149129032299
0.0002999999999999982,2.2518597,7506.199000000045
0.00028999999999999816,2.24648257,7746.491620689704
0.00027999999999999813,2.24057372,8002.049000000054
0.0002699999999999981,2.23449097,8275.89248148154
0.0002599999999999981,2.22883541,8572.443884615448
0.00024999999999999805,2.2229816,8891.926400000068
0.00023999999999999803,2.21727509,9238.646208333408
0.000229999999999998,2.21149901,9615.213086956604
0.00021999999999999797,2.2054119,10024.599545454637
0.00020999999999999795,2.19966289,10474.585190476293
0.00019999999999999792,2.19375186,10968.759300000112
0.0001899999999999979,2.18773958,11514.418842105391
0.00017999999999999787,2.18162885,12120.16027777792
0.00016999999999999784,2.17547135,12796.89029411781
0.00015999999999999782,2.1692185,13557.615625000184
0.0001499999999999978,2.16241686,14416.112400000213
0.00013999999999999777,2.15610643,15400.76021428596
0.00012999999999999774,2.14925148,16532.703692307983
0.00011999999999999771,2.14241778,17853.48150000034
0.00010999999999999769,2.13516224,19410.56581818223
9.999999999999766e-05,2.12829231,21282.9231000005
8.999999999999763e-05,2.12150192,23572.243555556175
7.999999999999761e-05,2.11367017,26420.87712500079
6.999999999999758e-05,2.10533429,30076.204142858183
5.9999999999997555e-05,2.09676821,34946.13683333476
4.999999999999753e-05,2.08713597,41742.71940000206
3.99999999999975e-05,2.07663835,51915.95875000324
2.9999999999997477e-05,2.06480549,68826.84966667245
1.999999999999745e-05,2.04932152,102466.07600001305
9.999999999997424e-06,2.02193131,202193.13100005206
-2.6020852139652106e-18,1.1536634,nan
-1.0000000000002628e-05,-2.54298329,254298.32899993318
-2.0000000000002655e-05,-3.63882072,181941.03599997587
-3.000000000000268e-05,-3.85638772,128546.25733332185
-4.000000000000271e-05,-3.10727722,77681.93049999473
-5.000000000000273e-05,-3.4540358,69080.71599999623
-6.000000000000276e-05,-3.84547177,64091.19616666372
-7.000000000000279e-05,-3.87187326,55312.47514285494
-8.000000000000281e-05,-3.88567457,48570.93212499829
-9.000000000000284e-05,-3.49356476,38817.386222221
-0.00010000000000000286,-3.4015769,34015.768999999025
-0.00011000000000000289,-2.61654831,23786.802818181193
-0.00012000000000000292,-2.74368761,22864.06341666611
-0.00013000000000000294,-2.87510583,22116.19869230719
-0.00014000000000000297,-2.91682161,20834.44007142813
-0.000150000000000003,-2.96828693,19788.57953333294
-0.00016000000000000302,-4.78605973,29912.873312499432
-0.00017000000000000305,-4.83212351,28424.25594117596
-0.00018000000000000307,-4.8702841,27057.133888888427
-0.0001900000000000031,-4.81640321,25349.490578946952
-0.00020000000000000313,-4.93878026,24693.901299999612
-0.00021000000000000315,-5.37448867,25592.803190475806
-0.00022000000000000318,-5.13201101,23327.322772726937
-0.0002300000000000032,-5.26648837,22897.77552173881
-0.00024000000000000323,-5.69815883,23742.328458333013
-0.00025000000000000326,-6.27219293,25088.771719999673
-0.0002600000000000033,-5.72862691,22033.180423076647
-0.0002700000000000033,-5.73136505,21227.277962962704
-0.00028000000000000334,-5.83794452,20849.801857142607
-0.00029000000000000336,-6.00383938,20702.894413792863
-0.0003000000000000034,-6.2587102,20862.3673333331
-0.0003100000000000034,-6.22975953,20095.998483870746
-0.00032000000000000344,-6.39520578,19985.018062499785
-0.00033000000000000347,-6.3438405,19223.759090908887
-0.0003400000000000035,-6.55191873,19270.349205882154
-0.0003500000000000035,-6.57646772,18789.90777142838
-0.00036000000000000355,-6.73508798,18708.57772222204
-0.00037000000000000357,-6.7206013,18163.787297297124
-0.0003800000000000036,-29.9708397,78870.63078947294
-0.0003900000000000036,-29.9689351,76843.42333333261
-0.00040000000000000365,-29.9688784,74922.19599999931
-0.0004100000000000037,-29.9689605,73095.02560975545
-0.0004200000000000037,-29.9689341,71354.60499999937
-0.00043000000000000373,-29.9688014,69694.88697674358
-0.00044000000000000376,-29.9687214,68110.73045454487
-0.0004500000000000038,-29.9686222,66596.93822222167
-0.0004600000000000038,-29.9684783,65148.86586956468
-0.00047000000000000383,-29.9685654,63762.90510638246
-0.00048000000000000386,-29.9683568,62434.07666666616
-0.0004900000000000039,-29.9685594,61160.325306121966
-0.0005000000000000039,-29.968532,59937.06399999953
-0.0005100000000000039,-29.9684702,58761.70627450935
-0.000520000000000004,-29.9685654,57631.8565384611
-0.000530000000000004,-29.9685776,56544.48603773542
-0.000540000000000004,-29.9685918,55497.39222222181
-0.000550000000000004,-29.9686043,54488.37145454505
-0.0005600000000000041,-29.9685425,53515.25446428533
-0.0005700000000000041,-29.9686073,52576.50403508734
-0.0005800000000000041,-29.9685404,51669.89724137894
-0.0005900000000000041,-29.9685495,50794.1516949149
-0.0006000000000000042,-29.9686458,49947.74299999965
-0.0006100000000000042,-29.9685617,49128.789672130806
-0.0006200000000000042,-29.9685911,48336.43725806419
-0.0006300000000000043,-29.9685901,47569.19063492031
-0.0006400000000000043,-29.9685273,46825.82390624969
-0.0006500000000000043,-29.968516,46105.40923076893
-0.0006600000000000043,-29.9685332,45406.868484848186
-0.0006700000000000044,-29.9683346,44728.85761194
-0.0006800000000000044,-29.9683194,44071.05794117619
-0.0006900000000000044,-29.968284,43432.295652173634
-0.0007000000000000044,-29.9684734,42812.104857142585
-0.0007100000000000045,-29.9683164,42208.8963380279
-0.0007200000000000045,-29.9684015,41622.77986111085
-0.0007300000000000045,-29.9683904,41052.58958904084
-0.0007400000000000045,-29.9682972,40497.69891891867
-0.0007500000000000046,-29.9683668,39957.82239999976
-0.0007600000000000046,-29.968382,39432.08157894713
-0.0007700000000000046,-29.9684225,38920.02922077898
-0.0007800000000000046,-29.9682675,38420.85576923054
-0.0007900000000000047,-29.9683131,37934.573544303574
-0.0008000000000000047,-29.9682716,37460.33949999978
-0.0008100000000000047,-29.9680163,36997.550987654104
-0.0008200000000000048,-29.9682219,36546.612073170516
-0.0008300000000000048,-29.9682523,36106.32807228895
-0.0008400000000000048,-29.9682584,35676.49809523789
-0.0008500000000000048,-29.9682542,35256.76964705862
-0.0008600000000000049,-29.9682846,34846.84255813934
-0.0008700000000000049,-29.9683008,34446.322758620496
-0.0008800000000000049,-29.96832,34054.9090909089
-0.0008900000000000049,-29.9682897,33672.23561797734
-0.000900000000000005,-29.968237,33298.04111111093
-0.000910000000000005,-29.9682501,32932.142967032785
-0.000920000000000005,-29.9683484,32574.291739130258
