#Procedure: <__main__.IVProcedure>
#Parameters:
#	Current Step: 1e-05 A
#	Delay Time: 20 ms
#	Maximum Current: 0.001 A
#	Minimum Current: -0.001 A
#Data:
Current (A),Voltage (V),Resistance (ohm)
0.0,0.0350465874,nan
1e-05,-0.216913403,-21691.3403
2e-05,-0.189822757,-9491.13785
3.0000000000000004e-05,-0.116713609,-3890.4536333333326
4e-05,-0.0523443315,-1308.6082875
5e-05,-0.0347017883,-694.035766
6.000000000000001e-05,-0.0229284257,-382.1404283333333
7.000000000000001e-05,-0.0158879298,-226.97042571428568
8e-05,-0.0154480607,-193.10075874999998
9e-05,-0.0221841207,-246.49023
0.0001,-0.0613015495,-613.015495
0.00011,-0.100147738,-910.4339818181818
0.00012000000000000002,-0.017862077,-148.85064166666666
0.00013000000000000002,-0.0745800523,-573.6927099999999
0.00014000000000000001,-0.0969656722,-692.6119442857142
0.00015000000000000001,-0.0180068902,-120.04593466666665
0.00016,-0.0792492303,-495.30768937499994
0.00017,-0.0977783336,-575.1666682352941
0.00018,-0.0169103931,-93.94662833333334
0.00019,-0.0665000215,-350.00011315789476
0.0002,-0.0865089722,-432.544861
0.00021,-0.102664266,-488.87745714285717
0.00022,-0.0162674773,-73.94307863636364
0.00023,-0.0624398432,-271.4775791304348
0.00024000000000000003,-0.0817888033,-340.7866804166666
0.00025,-0.099854712,-399.41884799999997
0.00026000000000000003,-0.00684803552,-26.338598153846153
0.00027,0.0303941106,112.57078
0.00028000000000000003,0.0110760551,39.55733964285714
0.00029,0.0108254371,37.32909344827586
0.00030000000000000003,0.0373986902,124.66230066666665
0.00031,0.018687864,60.28343225806451
0.00032,0.0219403911,68.5637221875
0.00033000000000000005,0.0186276432,56.447403636363624
0.00034,0.0190159533,55.9292744117647
0.00035000000000000005,0.022653044,64.72298285714285
0.00036,0.0211318775,58.69965972222222
0.00037000000000000005,0.0245199606,66.27016378378377
0.00038,0.0402429606,105.90252789473685
0.00039000000000000005,0.0301058534,77.19449589743589
0.0004,0.0201268874,50.3172185
0.00041000000000000005,0.0242607444,59.17254731707316
0.00042,0.0244492894,58.21259380952381
0.00043000000000000004,0.0275595469,64.09196953488372
0.00044,0.0289991802,65.90722772727273
0.00045000000000000004,0.0280064508,62.23655733333332
0.00046,0.0259087819,56.323438913043475
0.00047000000000000004,0.0339508346,72.23581829787233
0.00048000000000000007,0.0293257695,61.095353124999995
0.0004900000000000001,0.0269225473,54.94397408163264
0.0005,0.0226554059,45.3108118
0.00051,0.0152443401,29.89086294117647
0.0005200000000000001,0.0149680699,28.784749807692304
0.0005300000000000001,0.0110428455,20.83555754716981
0.00054,0.0110109148,20.390582962962963
0.00055,0.0104045966,18.91744836363636
0.0005600000000000001,0.0369649083,66.00876482142857
0.0005700000000000001,0.0179242634,31.446076140350876
0.00058,0.0513830802,88.59151758620689
0.00059,0.0246300917,41.745918135593215
0.0006000000000000001,0.0204443019,34.0738365
0.0006100000000000001,0.018518407,30.358044262295078
0.00062,0.0202350747,32.63721725806452
0.00063,0.0201272887,31.9480773015873
0.00064,0.0239222934,37.3785834375
0.0006500000000000001,0.0293980076,45.227703999999996
0.0006600000000000001,0.023906938,36.22263333333333
0.00067,0.0231869544,34.60739462686567
0.00068,0.024356194,35.81793235294118
0.0006900000000000001,0.0244306043,35.40667289855072
0.0007000000000000001,0.0236879454,33.839921999999994
0.00071,0.0237045324,33.38666535211267
0.00072,0.023987089,33.31540138888889
0.0007300000000000001,0.0247601794,33.918053972602735
0.0007400000000000001,0.0217278638,29.361978108108104
0.00075,0.0259525799,34.60343986666667
0.00076,0.0283925107,37.35856671052632
0.0007700000000000001,0.0272408106,35.3776761038961
0.0007800000000000001,0.0269661692,34.57201179487179
0.00079,0.0222058922,28.10872430379747
0.0008,0.0252724078,31.59050975
0.0008100000000000001,0.0252328612,31.15168049382716
0.0008200000000000001,0.0242917695,29.62410914634146
0.0008300000000000001,0.0248054624,29.88609927710843
0.00084,0.024831506,29.561316666666666
0.0008500000000000001,0.0249640737,29.369498470588233
0.0008600000000000001,0.0263652616,30.657280930232552
0.0008700000000000001,0.0268963743,30.915372758620688
0.00088,0.0257648677,29.27825875
0.0008900000000000001,0.0286836084,32.228773483146064
0.0009000000000000001,0.0256526585,28.50295388888889
0.0009100000000000001,0.026871142,29.52872747252747
0.00092,0.0289954432,31.516786086956518
0.00093,0.0305710533,32.87210032258064
0.0009400000000000001,0.0285036649,30.323047765957444
0.0009500000000000001,0.028822434,30.339404210526315
0.0009600000000000001,0.0286726777,29.86737260416666
0.00097,0.039608552,40.8335587628866
0.0009800000000000002,0.0298368564,30.44577183673469
0.00099,0.0280218225,28.304871212121213
0.001,0.0124851311,12.485131099999998
0.00099,-0.0620671789,-62.6941201010101
0.00098,-0.0755420148,-77.08368857142858
0.0009699999999999999,-0.0873523879,-90.0540081443299
0.0009599999999999999,-0.0993905823,-103.53185656250001
0.0009499999999999999,-0.107984832,-113.66824421052632
0.0009399999999999999,-0.0138634808,-14.748383829787235
0.0009299999999999998,-0.0452308028,-48.63527182795699
0.0009199999999999998,-0.0610161019,-66.32184989130437
0.0009099999999999998,-0.0748556467,-82.25895241758244
0.0008999999999999998,-0.0878943396,-97.66037733333336
0.0008899999999999997,-0.100132994,-112.50898202247194
0.0008799999999999997,-0.109653492,-124.60624090909096
0.0008699999999999997,-0.00579662725,-6.662789942528739
0.0008599999999999997,-0.0449963786,-52.321370465116296
0.0008499999999999996,-0.0571976697,-67.29137611764709
0.0008399999999999996,-0.0745165886,-88.71022452380957
