#Procedure: <__main__.IVProcedure>
#Parameters:
#	Current Step: 1e-05 A
#	Delay Time: 20 ms
#	Maximum Current: 0.001 A
#	Minimum Current: -0.001 A
#Data:
Current (A),Voltage (V),Resistance (ohm)
0.0,-0.00302980515,nan
1e-05,-0.00148321296,-148.321296
2e-05,-0.000928241347,-46.41206735
3.0000000000000004e-05,-0.00046253955,-15.417984999999998
4e-05,0.000280222185,7.005554625
5e-05,0.00126197618,25.239523600000002
6.000000000000001e-05,0.00176573776,29.428962666666663
7.000000000000001e-05,0.00243955928,34.850846857142855
8e-05,0.00295008109,36.876013625
9e-05,0.00336868092,37.429787999999995
0.0001,0.00398322113,39.8322113
0.00011,0.00473908271,43.082570090909094
0.00012000000000000002,0.00496169561,41.347463416666656
0.00013000000000000002,0.00566695334,43.59194876923077
0.00014000000000000001,0.00630761182,45.05437014285714
0.00015000000000000001,0.00676750946,45.11672973333333
0.00016,0.00727548501,45.47178131249999
0.00017,0.0233418506,137.30500352941175
0.00018,0.02468092,137.1162222222222
0.00019,0.0226196914,119.05100736842104
0.0002,0.0231073126,115.53656299999999
0.00021,0.0235923335,112.34444523809523
0.00022,0.0242172179,110.07826318181819
0.00023,0.0245098433,106.56453608695652
0.00024000000000000003,0.0252505991,105.21082958333332
0.00025,0.0256459447,102.58377879999999
0.00026000000000000003,0.0263483878,101.33995307692307
0.00027,0.0266042699,98.53433296296296
0.00028000000000000003,0.010164071,36.30025357142857
0.00029,0.0105339492,36.32396275862069
0.00030000000000000003,0.0110413777,36.80459233333333
0.00031,0.0116832311,37.687842258064514
0.00032,0.0122280297,38.2125928125
0.00033000000000000005,0.0127364239,38.59522393939393
0.00034,0.0131563663,38.695195
0.00035000000000000005,0.0137212654,39.203615428571425
0.00036,0.0142169825,39.49161805555555
0.00037000000000000005,0.0148449615,40.121517567567565
0.00038,0.0152513303,40.1350797368421
0.00039000000000000005,0.0159445256,40.88339897435897
0.0004,0.0164580579,41.14514475
0.00041000000000000005,0.0169870966,41.431942926829265
0.00042,0.0175393083,41.760257857142854
0.00043000000000000004,0.0180421608,41.958513488372084
0.00044,0.0185556006,42.17181954545454
0.00045000000000000004,0.0190512842,42.33618711111111
0.00046,0.0196447092,42.70588956521739
0.00047000000000000004,0.0202115936,43.00339063829787
0.00048000000000000007,0.0207165812,43.15954416666666
0.0004900000000000001,0.0212865514,43.44194163265305
0.0005,0.0218036366,43.607273199999995
0.00051,0.0223833347,43.88889156862745
0.0005200000000000001,0.0229909637,44.213391730769224
0.0005300000000000001,0.0234504726,44.24617471698112
0.00054,0.0240650662,44.564937407407406
0.00055,0.0244325528,44.42282327272727
0.0005600000000000001,0.0251109721,44.84102160714285
0.0005700000000000001,0.025672677,45.039784210526314
0.00058,0.0261115771,45.01996051724138
0.00059,0.0265792086,45.04950610169492
0.0006000000000000001,0.0270842852,45.14047533333333
0.0006100000000000001,0.0276420656,45.31486163934426
0.00062,0.028201403,45.48613387096774
0.00063,0.0287893089,45.697315714285715
0.00064,0.0291530622,45.5516596875
0.0006500000000000001,0.029598985,45.536899999999996
0.0006600000000000001,0.0301865819,45.73724530303029
0.00067,0.0308617549,46.062320746268654
0.00068,0.031402513,46.180166176470586
0.0006900000000000001,0.0317723532,46.046888695652164
0.0007000000000000001,0.0322212305,46.03032928571428
0.00071,0.0328781963,46.30731873239437
0.00072,0.0333404004,46.30611166666666
0.0007300000000000001,0.0338052031,46.30849739726027
0.0007400000000000001,0.0343056721,46.35901635135134
0.00075,0.0349161984,46.5549312
0.00076,0.0354851708,46.69101421052631
0.0007700000000000001,0.0361414298,46.936921818181816
0.0007800000000000001,0.0365056628,46.802131794871784
0.00079,0.0372668315,47.17320443037975
0.0008,0.0377022021,47.127752625
0.0008100000000000001,0.0382336651,47.202055679012346
0.0008200000000000001,0.038801997,47.31950853658536
0.0008300000000000001,0.0392265452,47.260897831325295
0.00084,0.0397794919,47.356537976190474
0.0008500000000000001,0.0402640184,47.369433411764696
0.0008600000000000001,0.04091488,47.57544186046511
0.0008700000000000001,0.0413498371,47.528548390804595
0.00088,0.0419641606,47.68654613636364
0.0008900000000000001,0.0425900591,47.85399898876404
0.0009000000000000001,0.0430131316,47.792368444444435
0.0009100000000000001,0.0436421525,47.95840934065934
0.00092,0.0442721781,48.121932717391296
0.00093,0.0445899483,47.94618096774193
0.0009400000000000001,0.0449683954,47.838718510638294
0.0009500000000000001,0.0455815,47.98052631578947
0.0009600000000000001,0.0461166043,48.03812947916666
0.00097,0.0466508779,48.093688556701025
0.0009800000000000002,0.0471889925,48.152033163265294
0.00099,0.0478671168,48.350623030303026
0.001,0.0482653316,48.2653316
0.00099,0.0477929143,48.275671010101014
0.00098,0.0473284393,48.29432581632653
0.0009699999999999999,0.0467167935,48.16164278350516
0.0009599999999999999,0.0463178071,48.247715729166664
0.0009499999999999999,0.0457606332,48.16908757894737
0.0009399999999999999,0.0451799197,48.063744361702135
0.0009299999999999998,0.0445068718,47.85685139784947
0.0009199999999999998,0.0440957421,47.93015445652175
0.0009099999999999998,0.0436268808,47.94162725274726
0.0008999999999999998,0.0435687564,48.409729333333345
0.0008899999999999997,0.0425162717,47.77109179775282
0.0008799999999999997,0.0421476606,47.895068863636375
0.0008699999999999997,0.041563805,47.774488505747144
0.0008599999999999997,0.0408611232,47.51293395348839
0.0008499999999999996,0.0401642652,47.252076705882374
0.0008399999999999996,0.039652897,47.20582976190478
0.0008299999999999996,0.0392024314,47.23184506024099
0.0008199999999999995,0.0387658307,47.275403292682945
